Personal or Business,Day of Month,Placement - Time,Confirmation - Time,Arrival at Pickup - Time,Pickup - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,No_Of_Orders,Age,Average_Rating,No_of_Ratings,Platform Type 1,Platform Type 2,Platform Type 3,Platform Type 4,Bearing,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,31,44066.0,46396.0,46976.0,47747.0,14,24.7,-1.3302996,36.8707935,-1.3374736,36.9207076,2072,1151,13.5,571,0,0,1,0,98.18170182517292,0,0,1,0,0,0,0
0,19,53581.0,53643.0,56658.0,57331.0,4,29.8,-1.2964347999999999,36.8182757,-1.2918246,36.801584999999996,2072,1151,13.5,571,0,0,1,0,285.44444472353405,0,1,0,0,0,0,0
0,16,40944.0,41008.0,41667.0,41823.0,8,23.7,-1.2927600000000001,36.783799,-1.300921,36.828195,2072,1151,13.5,571,0,0,1,0,100.41910367769043,0,1,0,0,0,0,0
1,21,44615.0,44678.0,47954.0,48372.0,5,21.8,-1.2741006000000001,36.8240907,-1.2655306,36.828148,3571,1236,14.2,968,0,1,0,0,25.32890853636451,0,0,0,1,0,0,0
1,6,58197.0,60987.0,62425.0,62880.0,14,23.2587952236677,-1.2113559999999999,36.905189799999995,-1.2796513999999999,36.819573,3571,1236,14.2,968,0,0,1,0,231.41357062868047,0,0,0,0,1,0,0
0,10,56779.0,57013.0,57813.0,58643.0,8,25.0,-1.3009676000000001,36.7657189,-1.3254522,36.721658399999995,3571,1236,14.2,968,0,0,1,0,240.93199888953626,0,0,0,1,0,0,0
1,10,46793.0,46851.0,48209.0,48649.0,21,17.8,-1.2151769,36.8846524,-1.2927531,36.7651386,3571,1236,14.2,968,0,1,0,0,237.00490409906953,0,0,0,0,0,0,1
0,29,40040.0,40071.0,40116.0,40639.0,4,23.5,-1.265715,36.823815,-1.2600926000000001,36.8088685,3571,1236,14.2,968,0,0,1,0,290.61913289710856,0,1,0,0,0,0,0
0,28,38328.0,38510.0,40985.0,41201.0,10,23.7,-1.2285834999999998,36.882646799999996,-1.2880128999999998,36.8308097,3571,1236,14.2,968,0,0,1,0,221.08904683629822,1,0,0,0,0,0,0
1,26,52724.0,52754.0,53056.0,53678.0,7,29.5,-1.2925919,36.81705770000001,-1.290059,36.7703475,3571,1236,14.2,968,0,0,1,0,273.10413254699,0,1,0,0,0,0,0
0,5,57325.0,57437.0,58531.0,59552.0,6,24.7,-1.2571472,36.795063299999995,-1.2824911,36.8218042,3571,1236,14.2,968,0,0,1,0,133.47092296872324,0,0,0,0,1,0,0
1,2,52305.0,52331.0,52503.0,53329.0,8,26.3,-1.2854453000000001,36.818836299999994,-1.2804664,36.7701111,3571,1236,14.2,968,0,1,0,0,275.8353265363156,0,1,0,0,0,0,0
1,28,35751.0,35792.0,37506.0,37887.0,16,23.2587952236677,-1.2859912,36.8756811,-1.2615888000000002,36.7928732,3571,1236,14.2,968,0,0,1,0,286.42246922724837,0,0,0,1,0,0,0
0,4,30585.0,30727.0,33695.0,34242.0,10,18.0,-1.2584143,36.8048002,-1.2413316,36.878552500000005,3571,1236,14.2,968,0,0,1,0,76.95677800257852,1,0,0,0,0,0,0
0,3,44404.0,44445.0,44457.0,45215.0,18,21.7,-1.279395,36.825364,-1.3562374,36.904295399999995,3571,1236,14.2,968,0,0,1,0,134.24015913092785,1,0,0,0,0,0,0
1,3,60472.0,60519.0,61508.0,62180.0,10,23.6,-1.2849377,36.824196,-1.2676943,36.781365799999996,3571,1236,14.2,968,0,0,1,0,291.9341192278563,0,0,1,0,0,0,0
0,25,48046.0,48059.0,48355.0,49357.0,7,29.2,-1.2783848999999998,36.8163445,-1.2628473,36.781805,3571,1236,14.2,968,0,0,1,0,294.22549438234876,0,0,0,0,1,0,0
0,7,55020.0,55362.0,55372.0,56138.0,7,23.2587952236677,-1.2882073,36.82376729999999,-1.3039706,36.7688174,3571,1236,14.2,968,0,0,1,0,253.98906756310066,0,0,0,0,1,0,0
0,12,49319.0,49331.0,49646.0,51700.0,18,21.7,-1.2799394,36.8192374,-1.3562374,36.904295399999995,3571,1236,14.2,968,0,0,1,0,131.9009767199496,0,0,0,1,0,0,0
0,18,46026.0,46099.0,46104.0,47252.0,1,27.8,-1.290894,36.822971,-1.279395,36.825364,3571,1236,14.2,968,0,0,1,0,11.752904967110226,1,0,0,0,0,0,0
0,5,52521.0,53021.0,53738.0,54081.0,9,27.6,-1.291768,36.8297208,-1.3025826,36.7670807,3571,1236,14.2,968,0,0,1,0,260.20146961970516,0,1,0,0,0,0,0
0,14,46785.0,46795.0,46823.0,47518.0,19,23.5,-1.2963097,36.7688221,-1.3379798999999999,36.883545299999994,3571,1236,14.2,968,0,0,1,0,109.96839877587308,1,0,0,0,0,0,0
0,15,46236.0,46327.0,46780.0,47761.0,4,26.4,-1.2811172,36.8156831,-1.2738521999999999,36.799281799999996,3571,1236,14.2,968,0,0,1,0,293.89616824221287,0,0,0,0,1,0,0
1,4,42329.0,42523.0,43639.0,43970.0,8,21.2,-1.2821577,36.8220574,-1.3237598999999998,36.8052613,3571,1236,14.2,968,1,0,0,0,201.980126212175,1,0,0,0,0,0,0
0,26,62138.0,62209.0,62643.0,62864.0,5,23.2587952236677,-1.3040812,36.7924217,-1.293082,36.8278578,3571,1236,14.2,968,0,0,1,0,72.75213615348594,0,0,0,0,1,0,0
0,11,52226.0,53145.0,53646.0,54007.0,7,21.5,-1.2911796,36.821506799999995,-1.2584143,36.8048002,3571,1236,14.2,968,0,0,1,0,332.9891101498832,0,1,0,0,0,0,0
1,5,47245.0,47408.0,48626.0,49434.0,15,22.9,-1.330427,36.893170500000004,-1.2666695,36.8328283,3571,1236,14.2,968,1,0,0,0,316.58307629355505,0,1,0,0,0,0,0
1,22,44300.0,44383.0,45740.0,46136.0,5,21.6,-1.2861764999999998,36.8209086,-1.2785621999999999,36.8541857,3571,1236,14.2,968,0,1,0,0,77.10898766143475,0,0,0,0,1,0,0
1,20,46713.0,46746.0,49752.0,50245.0,9,23.4,-1.2620741000000002,36.815814700000004,-1.2743743,36.7657321,3571,1236,14.2,968,1,0,0,0,256.1975613302096,0,0,1,0,0,0,0
1,16,42478.0,42510.0,42914.0,44549.0,4,14.9,-1.2814031000000001,36.82016470000001,-1.3047026000000002,36.8172033,3571,1236,14.2,968,1,0,0,0,187.241678477085,0,0,0,1,0,0,0
1,29,31922.0,33304.0,34455.0,34682.0,7,16.7,-1.2866269,36.82463679999999,-1.3202277,36.8223638,3571,1236,14.2,968,0,0,1,0,183.86897883210972,0,1,0,0,0,0,0
0,19,43682.0,46160.0,46494.0,46734.0,7,22.1,-1.2551895,36.7822034,-1.2836183,36.8297208,3571,1236,14.2,968,0,0,1,0,120.89804001982156,0,0,1,0,0,0,0
0,19,52087.0,52182.0,52721.0,52863.0,5,29.5,-1.2980228999999999,36.78865,-1.2949455,36.8195238,3571,1236,14.2,968,0,0,1,0,84.30664641149309,0,1,0,0,0,0,0
0,6,45465.0,45480.0,45485.0,47159.0,5,23.2587952236677,-1.290894,36.822971,-1.2765736,36.851364600000004,3571,1236,14.2,968,0,0,1,0,63.23030064448761,0,0,1,0,0,0,0
0,30,35642.0,35668.0,36254.0,36426.0,11,19.8,-1.2397191,36.8733845,-1.2602337,36.79905479999999,3571,1236,14.2,968,0,0,1,0,254.5664734377725,0,0,1,0,0,0,0
0,30,37195.0,37394.0,39705.0,40028.0,11,22.6,-1.2296618000000001,36.84382720000001,-1.2600926000000001,36.8088685,3571,1236,14.2,968,0,0,1,0,228.95405029504187,1,0,0,0,0,0,0
0,2,48075.0,48184.0,48663.0,49767.0,7,25.3,-1.3077869,36.844320700000004,-1.2969356,36.8183395,3571,1236,14.2,968,0,0,1,0,292.6732965670639,0,0,0,0,1,0,0
0,4,50614.0,51993.0,52221.0,53008.0,6,23.2587952236677,-1.2969741000000001,36.7856612,-1.2857524,36.819680600000005,3571,1236,14.2,968,0,0,1,0,71.74030554080741,1,0,0,0,0,0,0
0,31,51379.0,51801.0,53160.0,54064.0,5,27.2,-1.279395,36.825364,-1.2765736,36.851364600000004,3571,1236,14.2,968,0,0,1,0,83.80566320374294,0,0,1,0,0,0,0
0,20,48696.0,48748.0,49019.0,49873.0,5,27.8,-1.2649605,36.798177700000004,-1.2652741000000003,36.833439500000004,3571,1236,14.2,968,0,0,1,0,90.51005873475901,0,0,0,1,0,0,0
1,2,32275.0,32580.0,33590.0,33991.0,7,18.1,-1.2669636,36.8353831,-1.29912,36.81806160000001,3571,1236,14.2,968,0,1,0,0,208.30356317060966,0,0,1,0,0,0,0
1,12,45255.0,45385.0,46280.0,46791.0,10,28.0,-1.2927064,36.832885499999996,-1.2315379,36.8156795,3571,1236,14.2,968,0,0,1,0,344.2927473216826,0,1,0,0,0,0,0
0,21,58595.0,58646.0,58695.0,60058.0,4,24.1,-1.2551895,36.7822034,-1.260792,36.796768,2083,1123,13.8,401,0,0,1,0,111.04480345442141,0,1,0,0,0,0,0
0,9,46045.0,46094.0,46167.0,46712.0,15,22.1,-1.2551895,36.7822034,-1.3216456,36.7145156,2083,1123,13.8,401,0,0,1,0,225.51807243601098,0,1,0,0,0,0,0
0,4,53591.0,56515.0,56874.0,58026.0,4,20.3,-1.2571472,36.795063299999995,-1.28164,36.816866999999995,2083,1123,13.8,401,0,0,1,0,138.33147544702018,0,1,0,0,0,0,0
0,6,53969.0,54009.0,54338.0,54668.0,10,23.3,-1.2595421999999998,36.7871178,-1.2981102,36.8293513,2083,1123,13.8,401,0,0,1,0,132.4101768828229,0,0,0,1,0,0,0
0,10,57998.0,58048.0,58092.0,58396.0,2,18.7,-1.2596969999999998,36.800664000000005,-1.2641496,36.791413899999995,2083,1123,13.8,401,0,0,1,0,244.2903048602071,1,0,0,0,0,0,0
0,2,58828.0,59000.0,59926.0,60137.0,2,23.9,-1.2571472,36.795063299999995,-1.2682478000000001,36.8072852,2083,1123,13.8,401,0,0,1,0,132.2545109364204,0,0,0,1,0,0,0
0,28,49087.0,49146.0,49264.0,50179.0,14,25.5,-1.2615888000000002,36.7928732,-1.326774,36.78780689999999,2083,1123,13.8,401,1,0,0,0,184.4430010454704,0,0,0,0,1,0,0
0,18,42802.0,42831.0,42935.0,44201.0,5,23.2587952236677,-1.2551895,36.7822034,-1.2715611,36.795354100000004,2083,1123,13.8,401,0,0,1,0,141.23332220989732,0,1,0,0,0,0,0
0,22,40879.0,40953.0,41524.0,42003.0,5,22.9,-1.2628473,36.781805,-1.2600926000000001,36.8088685,2083,1123,13.8,401,0,0,1,0,84.18697595894298,0,0,1,0,0,0,0
0,4,60308.0,60564.0,60597.0,61233.0,14,22.4,-1.2551895,36.7822034,-1.242902,36.870334,2083,1123,13.8,401,0,0,1,0,82.06187311399606,0,1,0,0,0,0,0
0,13,48628.0,48808.0,48955.0,49633.0,2,27.3,-1.2551895,36.7822034,-1.2584143,36.8048002,2083,1123,13.8,401,0,0,1,0,98.12404262220474,0,0,1,0,0,0,0
1,1,32898.0,32946.0,34842.0,35147.0,12,17.9,-1.2764692,36.758011100000004,-1.3084771000000002,36.68971629999999,2083,1123,13.8,401,0,1,0,0,244.8824320397048,0,0,0,0,1,0,0
0,24,50461.0,50501.0,50523.0,50985.0,19,28.5,-1.2551895,36.7822034,-1.2860183,36.8975338,2083,1123,13.8,401,0,0,1,0,104.97053553577013,0,0,0,1,0,0,0
0,20,35705.0,35735.0,36244.0,36807.0,21,19.0,-1.2551895,36.7822034,-1.332624,36.913187,2083,1123,13.8,401,0,0,1,0,120.59847288699837,0,1,0,0,0,0,0
0,6,35194.0,35258.0,35286.0,35561.0,15,20.0,-1.2551895,36.7822034,-1.3216456,36.7145156,2083,1123,13.8,401,0,0,1,0,225.51807243601098,0,1,0,0,0,0,0
1,12,40267.0,40294.0,41099.0,44040.0,10,24.7,-1.260232,36.807334000000004,-1.2994194,36.7647917,2083,1123,13.8,401,1,0,0,0,227.34300228044046,0,0,0,0,1,0,0
0,14,56474.0,56665.0,56714.0,57354.0,4,25.7,-1.2642719999999998,36.7978791,-1.2731645,36.7900343,2083,1123,13.8,401,0,0,1,0,221.41109003376422,0,0,1,0,0,0,0
0,18,34313.0,34378.0,35263.0,35345.0,6,19.8,-1.2551895,36.7822034,-1.2479361999999998,36.772759,2083,1123,13.8,401,0,0,1,0,307.53076653001847,0,1,0,0,0,0,0
1,2,35747.0,35755.0,36703.0,37397.0,9,17.8,-1.3271684,36.8173021,-1.336875,36.754409,550,2379,13.4,224,0,1,0,0,261.22341969786436,0,0,1,0,0,0,0
1,19,58227.0,58803.0,59097.0,59542.0,3,21.6,-1.3040486999999998,36.8211935,-1.307774,36.840754100000005,550,2379,13.4,224,1,0,0,0,100.78576231239663,0,0,0,0,0,1,0
0,3,47570.0,49175.0,51689.0,52199.0,8,24.8,-1.2786917,36.8252217,-1.3232881,36.8537357,550,2379,13.4,224,0,0,1,0,147.41303345698742,0,0,0,1,0,0,0
1,11,39850.0,40225.0,41080.0,41229.0,5,20.8,-1.2942764,36.7969749,-1.3127303999999997,36.8189817,550,2379,13.4,224,1,0,0,0,129.98936845694402,0,0,0,0,1,0,0
0,11,42740.0,43200.0,45582.0,46446.0,4,20.8,-1.300921,36.828195,-1.2904262,36.828083899999996,550,2379,13.4,224,0,0,1,0,359.39363216510617,0,0,0,0,1,0,0
1,15,30628.0,30639.0,32221.0,32614.0,5,18.2,-1.2895261,36.8164407,-1.3058877,36.8349874,550,2379,13.4,224,0,0,1,0,131.4257203558148,0,1,0,0,0,0,0
1,4,53078.0,53285.0,54015.0,54370.0,13,24.0,-1.2736771,36.8123141,-1.303217,36.731466999999995,550,2379,13.4,224,1,0,0,0,249.92313943196842,0,0,0,0,1,0,0
0,18,34775.0,36041.0,37328.0,39951.0,6,21.2,-1.2833620000000001,36.8260149,-1.3043961000000002,36.7861511,550,2379,13.4,224,0,0,1,0,242.17518853061154,0,0,0,0,1,0,0
0,10,61052.0,62222.0,64096.0,64688.0,23,19.0,-1.3472066,36.7692638,-1.3562374,36.904295399999995,267,138,14.7,31,0,0,1,0,93.82884856496412,1,0,0,0,0,0,0
0,31,28771.0,29214.0,31177.0,33889.0,8,23.2587952236677,-1.3045333000000001,36.82280720000001,-1.2603403,36.7998848,267,138,14.7,31,0,0,1,0,332.59035922353326,0,0,0,0,1,0,0
0,7,46814.0,46915.0,48164.0,48816.0,9,23.2587952236677,-1.2654716000000001,36.7983635,-1.2313147,36.80168629999999,267,138,14.7,31,0,0,1,0,5.5550039867143255,0,0,0,0,1,0,0
0,11,64444.0,64500.0,65557.0,65972.0,3,20.7,-1.3025826,36.7670807,-1.2763494,36.7671783,267,138,14.7,31,0,0,1,0,0.21311372765751457,0,1,0,0,0,0,0
0,13,56509.0,56555.0,57997.0,58571.0,9,23.1,-1.2517448,36.7924971,-1.2706961,36.7643345,267,138,14.7,31,0,0,1,0,236.055689002441,0,0,0,1,0,0,0
0,10,51389.0,52580.0,54828.0,55446.0,8,18.2,-1.3167113000000001,36.8301563,-1.2770708,36.8231093,267,138,14.7,31,0,0,1,0,349.9221315260602,1,0,0,0,0,0,0
0,24,44305.0,44377.0,45274.0,46373.0,7,21.5,-1.282937,36.781698399999996,-1.2393157,36.766887700000005,267,138,14.7,31,0,0,1,0,341.25021765790063,0,0,0,0,1,0,0
0,13,48735.0,48830.0,50096.0,53249.0,7,23.3,-1.2783848999999998,36.8163445,-1.2628473,36.781805,267,138,14.7,31,0,0,1,0,294.22549438234876,0,0,0,1,0,0,0
0,31,46221.0,47149.0,48760.0,49692.0,18,26.9,-1.293515,36.897607,-1.2628473,36.781805,5063,1853,14.1,1438,0,0,1,0,284.83529144882726,0,0,1,0,0,0,0
0,27,31151.0,32128.0,33372.0,33740.0,14,23.2587952236677,-1.3100586,36.850032899999995,-1.2294985,36.8775495,5063,1853,14.1,1438,0,0,1,0,18.854431112078828,0,0,0,0,0,1,0
0,25,42720.0,42732.0,45015.0,45415.0,15,27.3,-1.300921,36.828195,-1.3882008,36.7699445,5063,1853,14.1,1438,0,0,1,0,213.71116544926977,1,0,0,0,0,0,0
0,14,33213.0,33768.0,34483.0,36590.0,18,18.3,-1.300921,36.828195,-1.177202,36.8351183,5063,1853,14.1,1438,0,0,1,0,3.2022523336718223,0,0,1,0,0,0,0
0,14,48984.0,49050.0,50112.0,51530.0,7,28.1,-1.3081376,36.83297720000001,-1.2602337,36.79905479999999,5063,1853,14.1,1438,0,0,1,0,324.70278280419393,0,0,0,1,0,0,0
0,4,29332.0,29348.0,29693.0,31507.0,6,22.0,-1.2958783,36.7928125,-1.2588774999999999,36.8079744,5063,1853,14.1,1438,0,0,1,0,22.277629165018084,1,0,0,0,0,0,0
0,24,35076.0,35210.0,36908.0,37450.0,30,18.4,-1.300921,36.828195,-1.1302992,36.700878100000004,5063,1853,14.1,1438,0,0,1,0,323.27474378050687,0,0,0,0,0,1,0
0,8,35686.0,35763.0,36553.0,36682.0,19,20.7,-1.2551895,36.7822034,-1.3285517,36.9018,5063,1853,14.1,1438,0,0,1,0,121.53335499101706,0,0,0,1,0,0,0
0,21,39826.0,40043.0,40646.0,43032.0,15,21.9,-1.300921,36.828195,-1.3882008,36.7699445,5063,1853,14.1,1438,0,0,1,0,213.71116544926977,0,0,1,0,0,0,0
1,8,39969.0,40020.0,40473.0,40549.0,10,23.5,-1.2608932,36.8143218,-1.3083777,36.85900770000001,5063,1853,14.1,1438,0,0,1,0,136.74684283006945,0,1,0,0,0,0,0
0,2,41628.0,41709.0,42425.0,45270.0,15,23.5,-1.2571472,36.795063299999995,-1.3463041999999998,36.768164,5063,1853,14.1,1438,0,0,1,0,196.78454292569742,0,0,0,0,1,0,0
0,27,39051.0,39088.0,39791.0,40020.0,18,22.8,-1.300921,36.828195,-1.177202,36.8351183,5063,1853,14.1,1438,0,0,1,0,3.2022523336718223,0,0,0,1,0,0,0
0,27,48578.0,48606.0,49606.0,51420.0,20,29.3,-1.3302996,36.8707935,-1.3636899,36.9468353,5063,1853,14.1,1438,0,0,1,0,113.71321643730545,0,0,1,0,0,0,0
0,28,32258.0,32608.0,33044.0,33372.0,4,18.5,-1.265715,36.823815,-1.2600926000000001,36.8088685,5063,1853,14.1,1438,0,0,1,0,290.61913289710856,0,1,0,0,0,0,0
0,9,40952.0,41050.0,41838.0,42150.0,19,26.9,-1.3211823999999999,36.868387299999995,-1.3882008,36.7699445,5063,1853,14.1,1438,0,0,1,0,235.7449393882027,0,1,0,0,0,0,0
0,4,44371.0,44389.0,45746.0,46795.0,18,25.6,-1.300921,36.828195,-1.177202,36.8351183,5063,1853,14.1,1438,0,0,1,0,3.2022523336718223,1,0,0,0,0,0,0
0,15,52963.0,52989.0,53695.0,54091.0,3,25.7,-1.3104867,36.8495593,-1.311818,36.8638544,5063,1853,14.1,1438,0,0,1,0,95.32214750609756,0,0,1,0,0,0,0
0,8,48609.0,48667.0,49291.0,49709.0,13,25.4,-1.2527958000000001,36.8003131,-1.2232123,36.8932547,5063,1853,14.1,1438,0,0,1,0,72.34076309436102,0,1,0,0,0,0,0
0,4,59009.0,59093.0,59142.0,59733.0,8,25.9,-1.298529,36.816482,-1.2551895,36.7822034,5063,1853,14.1,1438,0,0,1,0,321.6649371912979,1,0,0,0,0,0,0
0,10,58374.0,58381.0,60333.0,60860.0,17,24.5,-1.2297202,36.881950700000004,-1.159322,36.933658,5421,2059,13.6,1288,0,0,1,0,36.29178956906554,0,0,0,0,0,1,0
0,24,61756.0,62690.0,65456.0,65970.0,16,21.3,-1.1867518999999997,36.8369389,-1.2680709,36.7929823,5421,2059,13.6,1288,0,0,1,0,208.38726137244967,0,0,0,1,0,0,0
1,23,39782.0,39789.0,39854.0,40049.0,16,18.5,-1.2470959,36.8729823,-1.3194518,36.869396,5421,2059,13.6,1288,0,0,1,0,182.83677674701954,1,0,0,0,0,0,0
0,13,50166.0,58041.0,59187.0,59325.0,6,27.3,-1.2551895,36.7822034,-1.2863371000000001,36.8200261,5421,2059,13.6,1288,0,0,1,0,129.47933725945143,0,0,1,0,0,0,0
1,3,28814.0,28826.0,29759.0,29850.0,24,18.3,-1.2183760000000001,36.8821822,-1.331936,36.8840499,5421,2059,13.6,1288,1,0,0,0,179.0580059542142,0,0,1,0,0,0,0
0,17,47556.0,47580.0,47606.0,50293.0,10,24.8,-1.228911,36.881876,-1.265715,36.823815,5421,2059,13.6,1288,0,0,1,0,237.62323126382788,1,0,0,0,0,0,0
0,1,52826.0,52841.0,53001.0,53431.0,3,23.2587952236677,-1.2615888000000002,36.7928732,-1.2601,36.796528,5421,2059,13.6,1288,0,0,1,0,67.83143613958737,0,0,0,1,0,0,0
0,29,41603.0,44640.0,44699.0,45369.0,8,21.6,-1.3014461000000002,36.7661381,-1.28878,36.8168312,5421,2059,13.6,1288,0,0,1,0,75.96852003091033,0,0,0,1,0,0,0
1,1,49794.0,49802.0,49812.0,50634.0,5,24.1,-1.2857671,36.7875614,-1.268027,36.8037005,5421,2059,13.6,1288,0,1,0,0,42.2875328388518,0,0,1,0,0,0,0
0,11,46871.0,49029.0,49037.0,53456.0,7,22.2,-1.300921,36.828195,-1.3194518,36.869396,5421,2059,13.6,1288,0,0,1,0,114.2226594193528,0,1,0,0,0,0,0
0,22,34462.0,34488.0,34493.0,38110.0,14,28.4,-1.228911,36.881876,-1.2628473,36.781805,5421,2059,13.6,1288,0,0,1,0,251.2618565417586,0,0,0,0,1,0,0
0,26,38347.0,43286.0,44796.0,45697.0,5,22.8,-1.2830057,36.81754779999999,-1.2546732,36.808679600000005,5421,2059,13.6,1288,0,0,1,0,342.62355180322373,1,0,0,0,0,0,0
0,26,52919.0,53211.0,53872.0,53960.0,8,23.2587952236677,-1.2551895,36.7822034,-1.295156,36.809430600000006,5421,2059,13.6,1288,0,0,1,0,145.74223566059993,0,0,0,0,1,0,0
0,21,39818.0,41051.0,41638.0,42745.0,8,21.9,-1.3004062,36.829741,-1.2574219,36.7927073,5421,2059,13.6,1288,0,0,1,0,319.25965981459814,0,0,1,0,0,0,0
0,29,45865.0,45896.0,48712.0,50544.0,14,21.3,-1.242265,36.88087279999999,-1.300921,36.828195,5421,2059,13.6,1288,0,0,1,0,221.91879071039662,0,0,1,0,0,0,0
0,22,48956.0,49170.0,49663.0,49915.0,6,27.3,-1.2649605,36.798177700000004,-1.290894,36.822971,5421,2059,13.6,1288,0,0,1,0,136.29503077811705,0,0,0,0,1,0,0
0,28,54263.0,54360.0,56509.0,56626.0,10,23.4,-1.2571472,36.795063299999995,-1.2998093000000002,36.859522600000005,5421,2059,13.6,1288,0,0,1,0,123.50568668250548,0,1,0,0,0,0,0
0,4,55538.0,55569.0,56571.0,56646.0,23,23.2587952236677,-1.228911,36.881876,-1.3444459999999998,36.756597,5421,2059,13.6,1288,0,0,1,0,227.30849053223287,0,0,0,0,0,1,0
0,27,56944.0,62714.0,63520.0,63609.0,7,22.1,-1.2551895,36.7822034,-1.2854453000000001,36.818836299999994,5421,2059,13.6,1288,0,0,1,0,129.561259857089,0,1,0,0,0,0,0
0,30,35249.0,35262.0,35280.0,40410.0,12,26.5,-1.228911,36.881876,-1.2600926000000001,36.8088685,5421,2059,13.6,1288,0,0,1,0,246.8669352160946,0,0,0,0,0,1,0
0,24,42513.0,46076.0,46435.0,48835.0,8,18.3,-1.3004062,36.829741,-1.2574219,36.7927073,5421,2059,13.6,1288,0,0,1,0,319.25965981459814,0,0,1,0,0,0,0
0,7,45895.0,49257.0,50025.0,50414.0,8,28.4,-1.3014461000000002,36.7661381,-1.279395,36.825364,5421,2059,13.6,1288,0,0,1,0,69.57451497629569,0,0,1,0,0,0,0
0,29,51273.0,51367.0,51372.0,54019.0,8,24.2,-1.2584143,36.8048002,-1.2765736,36.851364600000004,5421,2059,13.6,1288,0,0,1,0,111.31017246991001,1,0,0,0,0,0,0
0,11,39017.0,39035.0,40358.0,40688.0,6,25.6,-1.2726389999999999,36.794723,-1.303108,36.791261999999996,5421,2059,13.6,1288,0,0,1,0,186.47883796847114,0,0,0,1,0,0,0
0,13,43368.0,43433.0,44460.0,44603.0,6,25.0,-1.3083266000000002,36.8494756,-1.3004062,36.829741,5421,2059,13.6,1288,0,0,1,0,291.87276284485995,0,0,1,0,0,0,0
0,14,39951.0,39969.0,40763.0,41588.0,12,23.9,-1.228911,36.881876,-1.2600926000000001,36.8088685,5421,2059,13.6,1288,0,0,1,0,246.8669352160946,0,0,0,1,0,0,0
0,28,35906.0,35926.0,37907.0,38057.0,17,28.0,-1.2232123,36.8932547,-1.2551895,36.7822034,5421,2059,13.6,1288,0,0,1,0,253.9314954818808,0,0,0,1,0,0,0
0,24,42760.0,42804.0,43227.0,43824.0,5,22.9,-1.2551895,36.7822034,-1.2684319,36.81658529999999,5421,2059,13.6,1288,0,0,1,0,111.06953553078705,1,0,0,0,0,0,0
1,19,64202.0,64239.0,66609.0,66978.0,2,19.6,-1.2880228999999999,36.7892191,-1.2952784,36.7793271,5421,2059,13.6,1288,1,0,0,0,233.73395934696984,0,1,0,0,0,0,0
0,3,30855.0,30909.0,31345.0,31543.0,2,18.6,-1.2608993,36.799246000000004,-1.2516391000000002,36.8114886,1995,967,13.9,657,0,0,1,0,52.889951712631955,0,0,1,0,0,0,0
0,26,59082.0,59477.0,60173.0,60361.0,18,23.2587952236677,-1.257028,36.7810435,-1.2156006000000001,36.8916865,1995,967,13.9,657,0,0,1,0,69.46971039484549,0,0,0,0,1,0,0
0,21,46916.0,46941.0,48024.0,48559.0,8,25.3,-1.225322,36.80855,-1.2665132,36.8009939,1995,967,13.9,657,0,0,1,0,190.39226614256918,1,0,0,0,0,0,0
0,17,54308.0,54949.0,55421.0,55809.0,3,24.6,-1.2650027,36.8126242,-1.2726389999999999,36.794723,1995,967,13.9,657,0,0,1,0,246.89258837499392,1,0,0,0,0,0,0
0,27,52113.0,52160.0,52700.0,53023.0,19,29.5,-1.2517448,36.7924971,-1.2352916,36.9162792,1995,967,13.9,657,0,0,1,0,82.42817181670284,0,0,1,0,0,0,0
1,26,42384.0,42417.0,42821.0,43687.0,15,24.1,-1.3297531,36.7063699,-1.2640571000000003,36.7883547,1995,967,13.9,657,1,0,0,0,51.287901579809045,0,0,1,0,0,0,0
0,16,50601.0,50670.0,50905.0,51651.0,2,23.2587952236677,-1.2649605,36.798177700000004,-1.25896,36.8016691,1995,967,13.9,657,0,0,1,0,30.187046914426617,0,0,0,0,1,0,0
0,3,51595.0,51745.0,52187.0,54776.0,5,23.2587952236677,-1.3216968999999998,36.8313968,-1.2965799999999998,36.823699,1995,967,13.9,657,0,0,1,0,342.9649047345978,0,0,0,0,1,0,0
0,19,43422.0,43537.0,44349.0,47379.0,9,22.1,-1.2551895,36.7822034,-1.225322,36.80855,1995,967,13.9,657,0,0,1,0,41.40965825621396,0,0,1,0,0,0,0
0,21,36912.0,36995.0,37590.0,37862.0,8,22.0,-1.304735,36.784605400000004,-1.2623495,36.8049247,1995,967,13.9,657,0,0,1,0,25.607343927423813,0,0,0,1,0,0,0
0,30,40703.0,40750.0,41174.0,41748.0,21,23.2587952236677,-1.2551895,36.7822034,-1.3688433,36.7402114,1995,967,13.9,657,0,0,1,0,200.27254522303892,0,1,0,0,0,0,0
0,14,32733.0,32783.0,33131.0,33747.0,4,18.4,-1.2595421999999998,36.7871178,-1.2664428,36.809453000000005,1995,967,13.9,657,0,0,1,0,107.17303429534189,0,0,1,0,0,0,0
0,22,51113.0,51124.0,51797.0,52457.0,17,25.4,-1.3169591,36.7000029,-1.2584143,36.8048002,1995,967,13.9,657,0,0,1,0,60.805202770433084,0,1,0,0,0,0,0
